Date,Vendor,Brand,Channel,Platform,Spend
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.42
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,64.11
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,13.4
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.47
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.0
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.74
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.62
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.92
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.05
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.85
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.33
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.08
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.49
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.11
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.33
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.06
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.58
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.44
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.42
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.49
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,9.56
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.57
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.63
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.5
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.11
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.88
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,18.51
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.65
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.41
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.89
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.38
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.08
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.55
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,21.29
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.3
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.35
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,101.14
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,10.6
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,16.37
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.92
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,12.84
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.9
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,28.64
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.38
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.59
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,7.58
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.41
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.3
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,66.84
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.3
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,7.95
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.61
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,9.87
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,281.86
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.15
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.89
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.36
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.33
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.74
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.87
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,337.2
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,57.33
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.27
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.8
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.98
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.21
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.38
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.54
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.93
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.56
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,25.43
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.79
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.85
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,9.12
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,160.67
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.93
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.51
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,14.66
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.74
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,71.66
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,175.52
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,79.18
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.02
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.82
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,102.61
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.62
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,7.28
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.82
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,30.0
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.67
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.86
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,105.48
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.62
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,14.24
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.15
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,161.13
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.73
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.02
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.87
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.7
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.25
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,66.62
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,33.87
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.9
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.41
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.06
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.0
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.61
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.86
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.25
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,13.14
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.41
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.55
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.61
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,24.03
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,12.07
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.87
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.11
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.06
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.28
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.7
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,156.58
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.34
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.51
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.2
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.72
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.13
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.91
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.53
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.07
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.75
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.25
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.79
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,64.3
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.55
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.34
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.95
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.24
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.85
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.32
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.91
2024-10-17,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,74.94
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,105.17
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,10.85
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.92
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.24
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.79
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,41.7
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,146.37
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.32
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.32
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.71
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.33
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,15.36
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.34
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.17
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,17.67
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,12.28
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.58
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.15
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.01
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.37
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.91
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.21
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.0
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.13
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,34.47
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.67
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.78
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.71
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.6
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.72
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.45
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,19.73
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.42
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,64.11
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,13.4
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.47
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.0
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.74
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.62
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.92
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.05
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.85
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.33
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.08
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.49
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.11
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.33
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.06
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.58
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.44
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.42
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.49
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,9.56
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.57
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.63
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.5
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.11
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.88
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,18.51
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.65
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.41
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.89
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.38
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.08
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.55
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,21.29
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.3
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.35
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,101.14
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,10.6
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,16.37
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.92
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,12.84
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.9
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,28.64
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.38
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.59
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,7.58
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.41
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.3
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,66.84
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.3
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,7.95
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.61
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,9.87
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,281.86
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.15
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.89
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.36
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.33
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.74
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.87
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,337.2
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,57.33
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.27
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.8
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.98
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.21
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.38
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.54
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.93
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.56
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,25.43
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.79
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.85
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,9.12
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,160.67
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.93
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.51
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,14.66
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.74
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,71.66
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,175.52
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,79.18
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.02
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.82
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,102.61
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.62
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,7.28
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.82
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,30.0
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.67
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.86
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,105.48
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.62
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,14.24
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.15
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,161.13
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,6.73
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.02
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.87
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.7
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.25
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,66.62
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,33.87
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.9
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.41
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.06
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.0
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.61
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.86
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.25
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,13.14
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.41
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.55
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.61
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,24.03
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,12.07
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.87
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.11
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.06
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.28
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.7
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,156.58
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.34
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.51
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.2
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.72
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.13
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.91
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.53
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.07
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.75
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.25
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.79
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,64.3
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.55
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.34
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.95
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.24
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.85
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.32
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.91
2024-10-18,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,74.94
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,105.17
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,10.85
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.92
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.24
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.79
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,41.7
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,146.37
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,2.32
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,3.32
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.71
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.33
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,15.36
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.34
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.17
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,17.67
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,12.28
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.58
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,11.15
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.01
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,5.37
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.91
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.21
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.0
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.13
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,34.47
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.67
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.78
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,1.71
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.6
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,4.72
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,8.45
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,19.73
2024-10-19,Bleav,BetOnline,Podcast/Audio,Bleav Podcast,0.42
